Date,Price,Open,High,Low,Vol.,Change %
24-Oct-18,256.32,264.01,265.33,255.93,5.27M,-3.22%
25-Oct-18,264.24,258.16,265.18,253.37,4.68M,3.09%
26-Oct-18,258.18,261.5,262.4,257.02,4.83M,-2.29%
29-Oct-18,256.52,259.72,262.04,253.32,3.70M,-0.64%
30-Oct-18,258.28,256.69,259.69,253.98,4.17M,0.69%
31-Oct-18,261.35,260.87,264.07,260.22,4.23M,1.19%
1-Nov-18,260.93,262.92,264.68,259.76,2.77M,-0.16%
2-Nov-18,261.01,264.61,266.38,259.56,2.59M,0.03%
5-Nov-18,261.01,262.15,263,260.07,3.29M,0.00%
6-Nov-18,263.54,260.7,264.01,260.7,2.58M,0.97%
7-Nov-18,274.63,266.9,276.75,266.9,5.80M,4.21%
8-Nov-18,276.65,276,278,274.7,3.81M,0.74%
9-Nov-18,276.55,276.86,278,274.19,2.90M,-0.04%
12-Nov-18,272.38,276,277.79,272,3.14M,-1.51%
13-Nov-18,269.22,272.58,273.6,268.14,2.52M,-1.16%
14-Nov-18,264.96,269.29,270.52,263.35,3.51M,-1.58%
15-Nov-18,264.94,264,265.92,260.85,3.66M,-0.01%
16-Nov-18,271.11,264.99,271.8,264.92,3.86M,2.33%
19-Nov-18,266.05,271.48,272.27,264.18,3.67M,-1.87%
20-Nov-18,261.5,265.62,266.78,260.4,3.62M,-1.71%
21-Nov-18,260.55,262.59,264.63,260.45,3.23M,-0.36%
23-Nov-18,261.62,260,262.94,258.28,1.16M,0.41%
26-Nov-18,266.16,264.62,268.3,263.5,3.88M,1.74%
27-Nov-18,271.15,265.57,271.3,265.03,3.50M,1.87%
28-Nov-18,280.95,272.82,282.4,272.82,5.04M,3.61%
29-Nov-18,282.55,280.43,285.45,280.31,4.18M,0.57%
30-Nov-18,281.36,282.99,283.64,279.07,6.14M,-0.42%
3-Dec-18,286.33,283,286.53,282.71,4.18M,1.77%
4-Dec-18,278.55,286.15,287.94,276.91,4.64M,-2.72%
6-Dec-18,276.85,273.02,276.94,265.25,6.69M,-0.61%
7-Dec-18,269.18,273.76,276.42,267.28,3.51M,-2.77%
10-Dec-18,266.53,268.59,269,260.23,4.06M,-0.98%
11-Dec-18,267.22,269.58,271.53,265.67,3.10M,0.26%
12-Dec-18,270.64,271.95,274.56,270.49,3.17M,1.28%
13-Dec-18,272.15,270.86,273.32,269.62,2.35M,0.56%
14-Dec-18,265.02,270.36,270.57,263.71,3.36M,-2.62%
17-Dec-18,258.07,261.04,262.75,256.73,5.81M,-2.62%
18-Dec-18,252.97,259.7,259.99,248.2,5.07M,-1.98%
19-Dec-18,250.31,252.37,256.56,247.59,5.47M,-1.05%
20-Dec-18,242.44,248.5,249.01,240.05,7.31M,-3.14%
21-Dec-18,238.34,240.73,247.5,237.45,12.21M,-1.69%
24-Dec-18,232.94,236.24,237.9,232.56,3.09M,-2.27%
26-Dec-18,243.35,232.7,243.37,231.81,4.16M,4.47%
27-Dec-18,245.97,239.1,245.97,235.24,4.30M,1.08%
28-Dec-18,246.24,246.71,249.79,244.81,3.31M,0.11%
31-Dec-18,249.12,248.06,250.28,246.94,3.12M,1.17%
