Date,Price,Open,High,Low,Vol.,Change %
17-May-18,84.49,87.04,87.59,83.85,29.72M,-1.90%
18-May-18,83.64,84.24,84.44,83.49,12.04M,-1.01%
21-May-18,84.51,84.14,84.54,83.82,10.72M,1.04%
22-May-18,83.37,84.5,84.81,83.29,8.07M,-1.35%
23-May-18,83.01,82.95,83.02,82.17,9.40M,-0.43%
24-May-18,82.85,83,83,81.78,8.58M,-0.19%
25-May-18,82.46,82.85,83.34,82.32,5.91M,-0.47%
29-May-18,82.4,81.96,82.52,81.81,8.43M,-0.07%
30-May-18,84.12,82.45,84.23,82.26,9.31M,2.09%
31-May-18,82.54,83.94,84.31,82.51,11.47M,-1.88%
1-Jun-18,82.99,83.04,83.42,82.85,5.24M,0.55%
4-Jun-18,85.42,83.5,85.52,83.3,10.92M,2.93%
5-Jun-18,84.62,85.45,85.47,84.25,8.28M,-0.94%
6-Jun-18,84.56,84.95,85.15,84.35,7.36M,-0.07%
7-Jun-18,84.95,84.78,85.76,84.69,7.71M,0.46%
8-Jun-18,84.36,84.78,85.19,84.14,7.60M,-0.69%
11-Jun-18,84.3,84.41,84.54,83.79,6.25M,-0.07%
12-Jun-18,84.1,84.32,84.59,83.47,8.06M,-0.24%
13-Jun-18,84.09,83.89,84.37,83.85,6.36M,-0.01%
14-Jun-18,83.79,84.22,84.81,83.67,7.52M,-0.36%
15-Jun-18,83.7,83.5,83.99,83.06,12.50M,-0.11%
18-Jun-18,83,83.05,83.57,82.82,8.50M,-0.84%
19-Jun-18,83.61,82.6,83.62,82.37,9.35M,0.73%
20-Jun-18,83.61,83.71,83.82,83.16,7.97M,0.00%
21-Jun-18,84.21,83.4,84.55,82.89,8.09M,0.72%
22-Jun-18,84.82,84.46,84.85,84.1,11.01M,0.72%
25-Jun-18,86.47,84.59,86.6,84.48,15.94M,1.95%
26-Jun-18,85.98,86.53,87.05,85.76,10.13M,-0.57%
27-Jun-18,86.89,85.9,87.49,85.55,10.30M,1.06%
28-Jun-18,85.86,86.85,87.29,85.69,8.47M,-1.19%
29-Jun-18,85.65,85.9,86.2,85.52,8.26M,-0.24%
2-Jul-18,84,85.65,85.94,83.4,8.13M,-1.93%
3-Jul-18,84.44,84.09,85.05,84.09,4.40M,0.52%
5-Jul-18,84.57,84.94,85.58,84.27,5.37M,0.15%
6-Jul-18,84.51,84.2,84.86,83.82,5.62M,-0.07%
9-Jul-18,85.93,85,86.47,84.77,6.58M,1.68%
10-Jul-18,87.21,85.93,87.33,85.88,6.05M,1.49%
11-Jul-18,86.53,87.06,87.15,86.39,5.60M,-0.78%
12-Jul-18,86.52,86.94,87.41,86.22,4.89M,-0.01%
13-Jul-18,87.7,86.52,87.99,86.5,6.39M,1.36%
16-Jul-18,87.64,87.62,87.72,86.83,4.45M,-0.07%
17-Jul-18,88.19,87.4,88.7,87.4,5.91M,0.63%
18-Jul-18,88.07,88.33,89.19,87.94,5.05M,-0.14%
19-Jul-18,87.72,87.86,88.48,87.41,4.88M,-0.40%
20-Jul-18,88.06,87.4,88.17,87.2,4.82M,0.39%
23-Jul-18,87.63,87.65,88.15,87.38,4.15M,-0.49%
24-Jul-18,87.96,88.12,88.5,87.61,5.59M,0.38%
25-Jul-18,87.9,87.27,88.02,87.11,5.80M,-0.07%
26-Jul-18,88.23,88.5,89.43,88.18,6.55M,0.38%
27-Jul-18,88.13,88.64,88.88,88.03,4.68M,-0.11%
30-Jul-18,88.88,88,88.94,87.89,6.01M,0.85%
31-Jul-18,89.23,89,89.66,88.8,6.71M,0.39%
1-Aug-18,88.24,88.86,89.13,87.88,5.05M,-1.11%
2-Aug-18,88.76,87.94,88.84,87.62,4.31M,0.59%
3-Aug-18,89.6,89.19,90.28,89,5.75M,0.95%
6-Aug-18,89.67,89.31,89.98,89.12,4.65M,0.08%
7-Aug-18,89.77,89.83,90.36,89.65,4.53M,0.11%
8-Aug-18,90.05,89.97,90.23,89.37,5.04M,0.31%
9-Aug-18,89.01,89.46,89.63,88.76,4.73M,-1.15%
10-Aug-18,90.18,88.7,90.37,88.65,8.24M,1.31%
13-Aug-18,89.64,90.2,90.54,89.37,5.88M,-0.60%
14-Aug-18,90.85,89.64,91.12,89.63,5.84M,1.35%
15-Aug-18,90.22,90.25,90.41,89.67,8.62M,-0.69%
16-Aug-18,98.64,100.11,100.21,97.91,42.63M,9.33%
17-Aug-18,97.85,97.77,99.67,97.61,16.46M,-0.80%
20-Aug-18,96,97.67,98.29,95.95,12.68M,-1.89%
21-Aug-18,96.08,95.96,96.36,95.36,10.53M,0.08%
22-Aug-18,95.67,96.2,96.85,95.23,7.77M,-0.43%
23-Aug-18,95.18,95.5,95.86,95.06,6.10M,-0.51%
24-Aug-18,94.95,95.09,95.66,94.35,8.59M,-0.24%
27-Aug-18,94.54,95.26,95.61,94.28,7.04M,-0.43%
28-Aug-18,96.07,94.77,96.35,94.53,9.98M,1.62%
29-Aug-18,95.64,96.28,96.83,95.53,7.86M,-0.45%
30-Aug-18,96.1,95.5,96.5,95.45,7.06M,0.48%
31-Aug-18,95.86,96.19,96.44,95.11,6.32M,-0.25%
4-Sep-18,95.36,95.8,96.27,95.24,8.28M,-0.52%
5-Sep-18,96.62,95.67,96.83,95.36,9.47M,1.32%
6-Sep-18,96.45,96.53,96.72,96.01,6.15M,-0.18%
7-Sep-18,95.83,95.8,96.48,95.64,6.67M,-0.64%
10-Sep-18,96.9,96.11,97.19,96.09,8.33M,1.12%
11-Sep-18,96.64,97.27,97.66,96.49,6.46M,-0.27%
12-Sep-18,95.97,96.26,96.74,95.93,5.90M,-0.69%
13-Sep-18,95.12,95.32,95.62,94.91,7.65M,-0.89%
14-Sep-18,94.59,94.53,94.84,94.35,6.32M,-0.56%
17-Sep-18,94.82,94.75,95.48,94.37,5.33M,0.24%
18-Sep-18,95.43,94.46,95.59,94.15,6.76M,0.64%
19-Sep-18,95.24,95.57,95.89,94.88,5.68M,-0.20%
20-Sep-18,95.75,95.35,95.79,94.95,5.55M,0.54%
21-Sep-18,95.9,95.92,96.29,95.63,9.53M,0.16%
24-Sep-18,94.92,95.44,96,94.86,5.34M,-1.02%
25-Sep-18,95.1,95.99,96.52,94.99,6.19M,0.19%
26-Sep-18,94.59,95.1,95.58,94.52,5.92M,-0.54%
27-Sep-18,94.13,94.19,94.96,93.82,5.36M,-0.49%
28-Sep-18,93.91,94.28,94.37,93.69,6.31M,-0.23%
1-Oct-18,94.4,94.29,94.66,94.04,5.00M,0.52%
2-Oct-18,95.15,93.93,95.61,93.85,7.75M,0.79%
3-Oct-18,94.07,95.5,95.54,94.04,6.33M,-1.14%
4-Oct-18,94.21,94.07,94.5,93.2,6.05M,0.15%
5-Oct-18,93.31,93.86,94.19,92.89,6.69M,-0.96%
8-Oct-18,94.69,93.25,94.93,93.02,5.76M,1.48%
9-Oct-18,97.08,95.64,97.74,95.19,11.60M,2.52%
10-Oct-18,95.76,96.6,97.85,95.7,9.00M,-1.36%
11-Oct-18,93.92,95.81,96.29,93.6,9.93M,-1.92%
12-Oct-18,94.81,94.76,95.17,93.67,8.55M,0.95%
15-Oct-18,93.82,94.5,94.99,93.82,8.31M,-1.04%
16-Oct-18,95.81,94.7,96.07,94.34,11.24M,2.12%
17-Oct-18,96.56,95.18,96.62,94.9,9.54M,0.78%
18-Oct-18,96.17,96.4,97.25,95.74,11.40M,-0.40%
19-Oct-18,97.15,96,97.65,96,8.95M,1.02%
22-Oct-18,97.14,97.34,97.58,96.74,7.12M,-0.01%
23-Oct-18,97.8,96.5,97.98,96.11,9.41M,0.68%
24-Oct-18,97.56,97.5,99.17,97.28,10.36M,-0.25%
25-Oct-18,99.18,98.01,99.48,97,10.74M,1.66%
26-Oct-18,98.94,98.81,99.67,98.02,14.93M,-0.24%
29-Oct-18,99.8,99.51,101.73,99.09,12.71M,0.87%
30-Oct-18,102.42,100.21,102.6,100.06,12.71M,2.63%
31-Oct-18,100.28,102.49,102.49,100.11,12.35M,-2.09%
1-Nov-18,100.58,99.96,101.17,99.72,7.74M,0.30%
2-Nov-18,101.34,100.88,101.57,100.31,7.30M,0.76%
5-Nov-18,102.91,101.19,103.17,100.63,7.62M,1.55%
6-Nov-18,103.33,102.54,103.44,102.05,6.37M,0.41%
7-Nov-18,104.32,103.66,104.47,103.05,8.67M,0.96%
8-Nov-18,104.88,104.33,105.26,104.03,5.96M,0.54%
9-Nov-18,105.56,105,105.9,104.81,8.45M,0.65%
12-Nov-18,103.87,105.5,106.21,103.65,8.94M,-1.60%
13-Nov-18,102.94,103.67,104.15,102.54,7.96M,-0.90%
14-Nov-18,101.53,103,103.15,101.01,10.48M,-1.37%
15-Nov-18,99.54,102.32,102.8,98.62,16.08M,-1.96%
16-Nov-18,97.69,98.82,99.42,96.92,14.24M,-1.86%
19-Nov-18,96.78,97.94,98.25,96.43,9.21M,-0.93%
20-Nov-18,94.16,94.98,95.2,93.6,12.62M,-2.71%
21-Nov-18,94.17,94.36,94.92,93.31,9.35M,0.01%
23-Nov-18,95.1,94.13,95.55,94.13,4.89M,0.99%
26-Nov-18,95.15,95.69,96.07,94.74,10.03M,0.05%
27-Nov-18,95.04,94.99,95.54,94.41,9.04M,-0.12%
28-Nov-18,97.46,95.45,97.62,95.05,10.07M,2.55%
29-Nov-18,97.29,97.02,97.83,96.74,6.24M,-0.17%
30-Nov-18,97.65,97.4,98.43,97.07,10.66M,0.37%
3-Dec-18,98.75,98.02,99.59,97.67,9.08M,1.13%
4-Dec-18,95.81,98.25,98.96,95.61,10.43M,-2.98%
6-Dec-18,94.77,94.94,95.41,93.1,10.37M,-1.09%
7-Dec-18,93.19,94.5,95.13,92.45,8.50M,-1.67%
10-Dec-18,93.94,93.56,94.25,92.34,7.28M,0.80%
11-Dec-18,93.85,94.25,94.49,93.25,6.45M,-0.10%
12-Dec-18,93.11,94.3,94.3,93.06,9.64M,-0.79%
13-Dec-18,92.96,93.25,93.68,92.43,8.04M,-0.16%
14-Dec-18,91.85,92.05,92.56,91.57,11.49M,-1.19%
17-Dec-18,90.77,91.22,92.01,90.16,9.00M,-1.18%
18-Dec-18,91.08,90.8,91.26,90.28,9.61M,0.34%
19-Dec-18,90.55,91.29,93,90.25,12.23M,-0.58%
20-Dec-18,87.28,90.11,90.11,86.14,16.37M,-3.61%
21-Dec-18,87.13,86.87,89.47,86.8,14.92M,-0.17%
24-Dec-18,85.82,86.54,87.56,85.78,6.11M,-1.50%
26-Dec-18,90.41,86.42,90.42,86.3,10.03M,5.35%
27-Dec-18,91.59,89.75,91.61,88.44,9.88M,1.31%
28-Dec-18,92.13,92.07,93.47,91.64,9.87M,0.59%
31-Dec-18,93.15,92.67,93.39,92.25,7.01M,1.11%
