Date,Price,Open,High,Low,Vol.,Change %
24-Mar-14,81.28,81.65,81.72,80.86,5.31M,-0.07%
25-Mar-14,81.1,81.59,82.15,80.98,4.59M,-0.22%
26-Mar-14,81.54,81.48,82.3,81.07,6.91M,0.54%
27-Mar-14,81.02,81.58,81.9,80.78,5.45M,-0.64%
28-Mar-14,81.62,81.4,82.35,81.26,4.79M,0.74%
31-Mar-14,81.99,82.08,82.27,81.41,3.51M,0.45%
1-Apr-14,81.84,82.35,83.05,81.58,4.34M,-0.18%
2-Apr-14,81.61,81.54,81.74,81.27,3.83M,-0.28%
3-Apr-14,82.25,81.65,82.35,81.6,4.22M,0.78%
4-Apr-14,81.53,82.69,82.93,81.37,4.79M,-0.88%
7-Apr-14,81.08,81.5,81.98,80.75,5.29M,-0.55%
8-Apr-14,80.66,81.07,81.55,80.11,4.05M,-0.52%
9-Apr-14,81.39,80.8,81.56,80.5,3.31M,0.91%
10-Apr-14,79.99,81.42,81.99,79.78,4.85M,-1.72%
11-Apr-14,78.95,79.77,79.97,78.82,3.42M,-1.30%
14-Apr-14,79.18,79.44,79.68,78.38,4.01M,0.29%
15-Apr-14,79.51,79.36,79.72,78.06,4.72M,0.42%
16-Apr-14,78.19,79.49,79.54,77.47,8.10M,-1.66%
17-Apr-14,75.78,75.44,76.65,73.61,13.43M,-3.08%
21-Apr-14,74.95,75.7,76.48,74.79,6.91M,-1.10%
22-Apr-14,75.76,75.19,76.19,74.95,6.20M,1.08%
23-Apr-14,75.33,75.81,76.07,75.11,4.65M,-0.57%
24-Apr-14,76.59,76.15,77.08,75.91,4.60M,1.67%
25-Apr-14,75.66,76.57,77.29,75.23,5.42M,-1.21%
28-Apr-14,75.74,76.35,76.58,75.42,5.35M,0.11%
29-Apr-14,75.2,75.95,76.21,74.89,4.81M,-0.71%
30-Apr-14,75.04,75.25,76.19,74.92,6.44M,-0.21%
1-May-14,74.95,75.05,75.4,74.26,4.60M,-0.12%
2-May-14,75.03,74.68,75.33,74.51,3.79M,0.11%
5-May-14,75.23,74.83,75.31,74.3,4.48M,0.27%
6-May-14,75.26,75.13,75.6,74.89,4.73M,0.04%
7-May-14,77.91,75.59,77.95,75.08,6.38M,3.52%
8-May-14,76.89,77.82,78.06,76.74,4.94M,-1.31%
9-May-14,76.95,76.82,77.3,76.62,3.47M,0.08%
12-May-14,77.74,77.2,78.02,77.1,3.11M,1.03%
13-May-14,78.04,77.86,78.22,77.53,3.06M,0.39%
14-May-14,77.17,78.05,78.05,76.94,2.64M,-1.11%
15-May-14,76.48,77.16,77.32,76.23,3.08M,-0.89%
16-May-14,76.65,76.35,76.67,76.01,2.97M,0.22%
19-May-14,77.2,76.42,77.23,76.36,2.15M,0.72%
20-May-14,76.66,77.19,77.4,76.36,2.81M,-0.70%
21-May-14,77.72,76.71,77.88,76.63,2.40M,1.38%
22-May-14,78.34,77.71,78.63,77.63,3.15M,0.80%
23-May-14,78.77,78.65,79,78.36,2.25M,0.55%
27-May-14,79.11,79.23,79.33,78.66,2.65M,0.43%
28-May-14,78.58,78.97,79.21,78.3,2.25M,-0.67%
29-May-14,79.37,78.6,79.42,78.08,3.53M,1.01%
30-May-14,79.63,79.24,79.74,78.88,5.14M,0.33%
2-Jun-14,79.47,79.77,79.93,79.32,1.99M,-0.20%
3-Jun-14,79.88,79.31,80.18,79.28,2.84M,0.52%
4-Jun-14,80.51,79.73,80.57,79.48,3.55M,0.79%
5-Jun-14,79.8,80.48,80.75,79.68,3.45M,-0.88%
6-Jun-14,79.93,79.99,80.32,79.57,3.29M,0.16%
9-Jun-14,79.76,80.05,80.25,79.26,2.80M,-0.21%
10-Jun-14,79.81,79.6,80,79.47,2.46M,0.06%
11-Jun-14,80.17,79.76,80.34,79.42,2.73M,0.45%
12-Jun-14,79.44,79.78,80,79.09,2.56M,-0.91%
13-Jun-14,79.18,79.34,79.37,78.6,2.27M,-0.33%
16-Jun-14,78,79.18,79.21,77.81,4.55M,-1.49%
17-Jun-14,78.17,77.9,78.25,77.53,3.43M,0.22%
18-Jun-14,79.21,78.17,79.37,77.78,4.82M,1.33%
19-Jun-14,80.51,79.35,80.79,79.26,4.54M,1.64%
20-Jun-14,81.41,80.83,81.48,80.46,7.37M,1.12%
23-Jun-14,81.49,81.39,81.65,80.98,3.07M,0.10%
24-Jun-14,81.74,81.43,82.39,81.42,4.69M,0.31%
25-Jun-14,82.34,81.35,82.38,80.81,3.63M,0.73%
26-Jun-14,82.29,82.48,82.48,81.66,2.92M,-0.06%
27-Jun-14,82,81.69,82.11,81.31,4.76M,-0.35%
30-Jun-14,81.75,82.28,82.54,81.59,3.92M,-0.30%
1-Jul-14,81.89,81.74,82.35,81.65,5.48M,0.17%
2-Jul-14,82.49,81.8,82.52,81.07,3.69M,0.73%
3-Jul-14,83.35,82.59,83.44,82.32,2.18M,1.04%
7-Jul-14,82.22,82.99,83.1,81.79,2.56M,-1.36%
8-Jul-14,81.93,82.02,82.07,81.38,2.97M,-0.35%
9-Jul-14,82.74,81.98,82.75,81.89,3.08M,0.99%
10-Jul-14,82.08,81.28,82.51,81.05,3.83M,-0.80%
11-Jul-14,82.87,81.92,83.13,81.73,2.76M,0.96%
14-Jul-14,84.27,83.33,84.69,83.21,3.80M,1.69%
15-Jul-14,83.9,84.04,84.74,83.73,4.38M,-0.44%
16-Jul-14,83.76,84.07,84.13,83.22,3.96M,-0.17%
17-Jul-14,85.11,84.25,87.24,83.43,7.12M,1.61%
18-Jul-14,85.52,85.47,85.78,84.43,3.89M,0.48%
21-Jul-14,85.06,85.22,85.29,84.03,4.03M,-0.54%
22-Jul-14,86.05,85.52,86.76,85.47,4.37M,1.16%
23-Jul-14,85.94,86.31,86.55,85.77,2.60M,-0.13%
24-Jul-14,85.68,85.45,86.33,85.29,4.02M,-0.30%
25-Jul-14,84.68,84.12,85.01,84,3.36M,-1.17%
28-Jul-14,85.75,85.03,85.9,84.6,2.21M,1.26%
29-Jul-14,84.27,84.96,85.56,83.99,4.90M,-1.73%
30-Jul-14,82.95,84.76,84.87,81.72,7.17M,-1.57%
31-Jul-14,81.05,81.77,82.18,80.55,5.35M,-2.29%
1-Aug-14,81.49,81.14,82.07,80.56,4.63M,0.54%
4-Aug-14,82.27,81.59,82.53,81.16,3.20M,0.96%
5-Aug-14,80.99,81.83,82.53,80.57,4.60M,-1.56%
6-Aug-14,81.5,80.95,82.12,80.74,3.31M,0.63%
7-Aug-14,79.26,81,81.09,79.16,5.47M,-2.75%
8-Aug-14,80.12,79.41,80.19,78.74,3.71M,1.09%
11-Aug-14,79.87,80.39,80.65,79.76,3.46M,-0.31%
12-Aug-14,80.22,79.61,80.39,79.53,3.21M,0.44%
13-Aug-14,81.51,80.62,81.67,80.39,3.05M,1.61%
14-Aug-14,81.82,81.71,82.07,80.16,2.24M,0.38%
15-Aug-14,81.47,82.21,82.28,80.81,2.44M,-0.43%
18-Aug-14,82.34,81.77,82.48,81.35,2.80M,1.07%
19-Aug-14,83.47,82.49,83.76,82.05,3.55M,1.37%
20-Aug-14,83.43,82.94,83.75,82.36,2.58M,-0.05%
21-Aug-14,83.77,83.61,84.1,83.59,2.65M,0.41%
22-Aug-14,83.78,83.6,84,83.46,2.09M,0.01%
25-Aug-14,84.24,84.39,84.75,83.95,1.99M,0.55%
26-Aug-14,85.12,84.45,85.34,84.15,2.27M,1.04%
27-Aug-14,86.38,85.18,86.97,84.96,5.80M,1.48%
28-Aug-14,86.34,86,87,85.52,2.75M,-0.05%
29-Aug-14,86.68,86.75,87.23,86.35,3.30M,0.39%
2-Sep-14,86.39,87.12,87.22,85.76,3.73M,-0.33%
3-Sep-14,86.79,86.78,87.35,86.42,2.82M,0.46%
4-Sep-14,87.06,86.76,88.45,86.71,3.65M,0.31%
5-Sep-14,87.75,86.95,87.8,86.74,3.87M,0.79%
8-Sep-14,87.91,87.7,88,87.42,2.30M,0.18%
9-Sep-14,88.56,88,88.85,87.49,4.41M,0.74%
10-Sep-14,87.25,88.44,88.5,86.69,3.36M,-1.48%
11-Sep-14,87.08,86.76,87.12,86.2,3.04M,-0.19%
12-Sep-14,86.18,87.24,87.24,85.86,2.58M,-1.03%
15-Sep-14,86.03,86.3,86.82,85.83,2.44M,-0.17%
16-Sep-14,87.16,86,87.37,85.85,2.97M,1.31%
17-Sep-14,86.99,86.95,87.56,86.47,3.30M,-0.20%
18-Sep-14,87.63,87.42,87.97,87.19,2.58M,0.74%
19-Sep-14,87.8,88.51,88.72,87.64,6.49M,0.19%
22-Sep-14,87.77,87.8,88.44,87.48,2.34M,-0.03%
23-Sep-14,86.59,87.32,87.69,86.38,2.64M,-1.34%
24-Sep-14,88.21,86.62,88.46,86.6,2.66M,1.87%
25-Sep-14,86.18,87.79,88,86.03,3.66M,-2.30%
26-Sep-14,86.6,86.25,86.97,85.91,2.26M,0.49%
29-Sep-14,86.51,85.58,86.95,85.58,3.11M,-0.10%
30-Sep-14,86.25,86.68,87.08,86.11,2.84M,-0.30%
1-Oct-14,84.88,86,86.26,84.61,4.14M,-1.59%
2-Oct-14,84.9,84.85,85.27,83.73,3.05M,0.02%
3-Oct-14,86.02,85.37,86.28,85.07,3.11M,1.32%
6-Oct-14,85.09,86.65,86.94,84.95,2.60M,-1.08%
7-Oct-14,84.19,84.9,85.13,83.93,3.42M,-1.06%
8-Oct-14,86.62,84.29,86.84,83.99,4.79M,2.89%
9-Oct-14,84.94,86.35,86.55,84.63,4.43M,-1.94%
10-Oct-14,85.39,85.09,86.82,85.05,4.04M,0.53%
13-Oct-14,83.95,85.22,85.95,83.76,3.68M,-1.69%
14-Oct-14,82.82,84.34,84.57,82.55,5.93M,-1.35%
15-Oct-14,82.16,82.17,82.98,80.72,8.31M,-0.80%
16-Oct-14,85.39,84.76,86.7,84.1,10.23M,3.93%
17-Oct-14,88.18,86.85,88.81,86.75,8.53M,3.27%
20-Oct-14,88.54,88.24,88.84,88,4.90M,0.41%
21-Oct-14,90.95,89.16,91.08,88.85,5.88M,2.72%
22-Oct-14,89.77,91.44,91.44,89.71,4.29M,-1.30%
23-Oct-14,90.66,90.94,91.28,90.42,3.16M,0.99%
24-Oct-14,91.64,90.66,91.7,90.59,2.98M,1.08%
27-Oct-14,92.13,91.43,92.28,91.38,3.95M,0.53%
28-Oct-14,92.64,91.05,92.78,90.36,4.75M,0.55%
29-Oct-14,92.96,92.9,93.68,92.69,4.33M,0.35%
30-Oct-14,93.88,92.56,94.15,92.5,2.84M,0.99%
31-Oct-14,95.01,95,95.67,94.31,5.03M,1.20%
3-Nov-14,94.86,95.45,95.67,94.5,4.00M,-0.16%
4-Nov-14,94.98,94.99,95.6,94.24,4.44M,0.13%
5-Nov-14,95.8,95.57,96.01,95.02,3.45M,0.86%
6-Nov-14,96.21,96.04,96.64,95.9,3.74M,0.43%
7-Nov-14,93.61,95.5,95.72,93.01,6.16M,-2.70%
10-Nov-14,94.75,93.68,95,93.5,4.09M,1.22%
11-Nov-14,95.69,95.05,95.75,94.72,2.29M,0.99%
12-Nov-14,95.68,95.23,95.97,94.52,2.90M,-0.01%
13-Nov-14,95.9,95.64,96.74,95.4,2.77M,0.23%
14-Nov-14,95.11,96.02,96.12,94.87,2.71M,-0.82%
17-Nov-14,96.47,95.2,96.69,94.84,3.30M,1.43%
18-Nov-14,98.19,96.99,98.61,96.85,4.32M,1.78%
19-Nov-14,96.86,97.73,98.41,96.79,3.43M,-1.35%
20-Nov-14,96.85,96.46,96.85,96.17,3.32M,-0.01%
21-Nov-14,96.71,97.4,98.04,96.59,4.41M,-0.14%
24-Nov-14,96.9,97.27,97.29,96.51,4.00M,0.20%
25-Nov-14,97.9,97,98.14,96.91,4.07M,1.03%
26-Nov-14,98.11,97.99,98.74,97.82,2.77M,0.21%
28-Nov-14,98.63,98.7,99.42,98.43,2.18M,0.53%
1-Dec-14,99.06,98.75,99.83,98.01,4.89M,0.44%
2-Dec-14,99.83,99,100,98.2,5.30M,0.78%
3-Dec-14,100.8,99.88,101.33,99.7,6.69M,0.97%
4-Dec-14,99.67,100.84,100.93,99.42,4.09M,-1.12%
5-Dec-14,100.33,99.81,100.71,99.68,3.10M,0.66%
8-Dec-14,99.92,100.32,100.9,99.64,3.09M,-0.41%
9-Dec-14,101.02,99.04,101.09,98.75,3.79M,1.10%
10-Dec-14,99.09,100.77,101.02,99.01,3.91M,-1.91%
11-Dec-14,99.73,99.39,100.67,99.24,2.94M,0.65%
12-Dec-14,98.76,99.58,100.41,98.69,3.09M,-0.97%
15-Dec-14,98.27,98.8,99.75,97.41,3.65M,-0.50%
16-Dec-14,95.85,97.65,98.78,95.75,4.84M,-2.46%
17-Dec-14,99.14,96.55,99.75,96.17,6.24M,3.43%
18-Dec-14,102.24,100.28,102.26,99.91,4.68M,3.13%
19-Dec-14,102.49,102,104,102,7.99M,0.24%
22-Dec-14,103.04,102.58,103.24,102.47,2.40M,0.54%
23-Dec-14,102.85,103.72,103.93,102.44,3.04M,-0.18%
24-Dec-14,102.68,103,103.32,102.54,951.74K,-0.17%
26-Dec-14,102.55,102.59,103,102.16,2.02M,-0.13%
29-Dec-14,102.33,102.38,103.01,101.83,1.71M,-0.21%
30-Dec-14,102.85,102.25,103.06,102.25,1.77M,0.51%
31-Dec-14,101.09,103.12,103.68,101.03,2.31M,-1.71%
