Date,Price,Open,High,Low,Vol.,Change %,return
29-Jun-15,121.19,122.04,123.03,121.11,3.60M,-1.67%,-0.016713996
30-Jun-15,122,122.42,122.94,121,4.98M,0.67%,0.00668372
1-Jul-15,123.38,122.95,123.65,122.22,3.27M,1.13%,0.011311475
2-Jul-15,121.81,123.82,123.88,121.02,3.68M,-1.27%,-0.012724915
6-Jul-15,122.16,119.6,123.1,119.26,6.52M,0.29%,0.002873327
7-Jul-15,120.7,122.36,122.8,117.81,6.48M,-1.20%,-0.011951539
8-Jul-15,118.78,119.05,119.99,118.39,4.01M,-1.59%,-0.015907208
9-Jul-15,119.34,120.04,120.56,119.31,3.32M,0.47%,0.004714598
10-Jul-15,122.15,120.99,122.75,120.7,4.03M,2.35%,0.023546171
13-Jul-15,122.45,123.1,123.75,121.81,3.77M,0.25%,0.002455997
14-Jul-15,125,122.18,125.2,122,4.19M,2.08%,0.020824826
15-Jul-15,125.86,124.95,126.05,123.81,5.07M,0.69%,0.00688
16-Jul-15,124.93,125.42,125.5,122.1,7.22M,-0.74%,-0.007389163
17-Jul-15,123.85,124.7,124.98,123.7,3.70M,-0.86%,-0.008644841
20-Jul-15,122.65,124.05,124.22,122.33,3.20M,-0.97%,-0.00968914
21-Jul-15,120.86,122.57,122.72,120.34,4.24M,-1.46%,-0.014594374
22-Jul-15,120.61,120.97,121.24,120.08,3.39M,-0.21%,-0.002068509
23-Jul-15,119.33,121.63,121.68,118.76,4.90M,-1.06%,-0.010612719
24-Jul-15,117.94,119.12,119.72,117.58,3.84M,-1.16%,-0.01164837
27-Jul-15,117.88,117.88,118.09,116.66,3.75M,-0.05%,-0.000508733
28-Jul-15,121.52,118.74,121.57,118.5,5.22M,3.09%,0.03087886
29-Jul-15,121.52,121.82,122.11,120.62,3.92M,0.00%,0
30-Jul-15,120.56,121.14,121.92,119.55,3.73M,-0.79%,-0.007899934
31-Jul-15,121.4,120.47,122.72,120.47,3.59M,0.70%,0.006967485
3-Aug-15,120.89,121.61,122.17,120.14,2.54M,-0.42%,-0.004200988
4-Aug-15,120.84,121.58,121.63,120.23,2.06M,-0.04%,-0.000413599
5-Aug-15,123.92,121.76,124.24,121.76,3.83M,2.55%,0.025488249
6-Aug-15,122.04,124.37,124.64,121.8,3.01M,-1.52%,-0.015171078
7-Aug-15,121.82,121.71,121.86,120.26,2.28M,-0.18%,-0.001802688
10-Aug-15,122.48,122.5,123.34,121.94,2.48M,0.54%,0.00541783
11-Aug-15,122.26,121.27,123.02,121.27,2.76M,-0.18%,-0.001796212
12-Aug-15,121.2,121.26,121.78,119.05,3.05M,-0.87%,-0.008670047
13-Aug-15,120.52,121.33,121.99,120.29,3.25M,-0.56%,-0.005610561
14-Aug-15,121.02,120.57,121.18,120.26,2.04M,0.41%,0.004148689
17-Aug-15,123.82,120.4,123.95,120.3,2.95M,2.31%,0.023136672
18-Aug-15,125.5,123.88,126.21,123.82,4.14M,1.36%,0.013568083
19-Aug-15,123.22,124.71,124.99,122.85,3.41M,-1.82%,-0.018167331
20-Aug-15,119.79,122.24,122.42,119.79,3.20M,-2.78%,-0.02783639
21-Aug-15,116.28,118.25,118.8,116.01,5.63M,-2.93%,-0.029301277
24-Aug-15,110.43,110.86,114.99,95,8.82M,-5.03%,-0.050309598
25-Aug-15,109.98,113,114.59,109.8,8.11M,-0.41%,-0.00407498
26-Aug-15,113.46,112.56,113.83,110.28,7.50M,3.16%,0.031642117
27-Aug-15,117.77,115.25,117.83,114.96,5.78M,3.80%,0.037986956
28-Aug-15,117.28,117.39,117.84,116,3.33M,-0.42%,-0.004160652
31-Aug-15,115.7,117.21,118.78,115.16,4.09M,-1.35%,-0.013472033
1-Sep-15,112.63,113.36,114.22,112.07,4.66M,-2.65%,-0.02653414
2-Sep-15,114.23,113.83,114.6,112.53,4.52M,1.42%,0.014205807
3-Sep-15,113.99,114.74,115.92,113.46,3.14M,-0.21%,-0.002101024
4-Sep-15,112.36,112.5,113.07,111.26,3.40M,-1.43%,-0.0142995
8-Sep-15,116.09,114.13,116.21,113.67,3.99M,3.32%,0.033196867
9-Sep-15,115.08,117.29,117.72,114.83,3.75M,-0.87%,-0.008700146
10-Sep-15,116.77,114.85,117.94,114.73,5.53M,1.47%,0.014685436
11-Sep-15,118.7,116.17,118.87,115.86,3.75M,1.65%,0.016528218
14-Sep-15,117.8,119.03,119.5,117.15,2.69M,-0.76%,-0.00758214
15-Sep-15,120.03,118.61,120.61,117.43,3.07M,1.89%,0.01893039
16-Sep-15,121.15,120.27,121.36,119.55,3.48M,0.93%,0.009331001
17-Sep-15,123.26,121.5,125.12,120.9,5.47M,1.74%,0.017416426
18-Sep-15,122.47,122.21,123.77,121.81,7.46M,-0.64%,-0.006409216
21-Sep-15,123.94,123.49,124.27,121.39,3.48M,1.20%,0.012002939
22-Sep-15,122.93,121.44,123.79,121.44,4.57M,-0.81%,-0.008149104
23-Sep-15,123.28,123,124.21,122.04,3.13M,0.28%,0.002847149
24-Sep-15,121.09,122.35,122.63,119.27,4.74M,-1.78%,-0.017764439
25-Sep-15,116.37,122.18,122.41,115.23,8.06M,-3.90%,-0.038979272
28-Sep-15,112.7,115.55,115.82,111,5.73M,-3.15%,-0.031537338
29-Sep-15,114.22,112.89,114.86,111.61,5.14M,1.35%,0.013487134
30-Sep-15,116.01,115.39,116.92,114.88,4.64M,1.57%,0.015671511
1-Oct-15,116.61,115.94,116.71,114.91,3.77M,0.52%,0.005171968
2-Oct-15,118.83,115.14,118.85,114.82,3.52M,1.90%,0.019037818
5-Oct-15,119.65,119.67,120.34,118.13,3.49M,0.69%,0.006900614
6-Oct-15,116.05,119.46,119.6,114.67,4.65M,-3.01%,-0.030087756
7-Oct-15,116.43,116.46,116.81,114.6,4.29M,0.33%,0.003274451
8-Oct-15,116.08,116.43,116.94,114.9,3.65M,-0.30%,-0.003006098
9-Oct-15,119.27,115.99,119.47,115.96,4.49M,2.75%,0.027481048
12-Oct-15,122.51,119.01,123.07,118.56,5.84M,2.72%,0.027165255
13-Oct-15,123.99,123.16,125.99,121.59,6.66M,1.21%,0.012080646
14-Oct-15,122.07,123.85,125,120.83,5.59M,-1.55%,-0.01548512
15-Oct-15,120.17,119,120.5,115.96,8.01M,-1.56%,-0.01556484
16-Oct-15,119.98,120.85,120.85,118.58,4.42M,-0.16%,-0.001581093
19-Oct-15,120.73,119.78,120.91,119.2,3.71M,0.63%,0.006251042
20-Oct-15,120.42,120.64,121.57,119.69,3.28M,-0.26%,-0.002567713
21-Oct-15,118.11,120.69,120.8,115.27,5.34M,-1.92%,-0.01918286
22-Oct-15,113.81,118.21,119.03,110.07,10.48M,-3.64%,-0.036406739
23-Oct-15,115.92,114.45,116.62,114.04,5.50M,1.85%,0.018539671
26-Oct-15,116.53,115.92,117,115,3.38M,0.53%,0.00526225
27-Oct-15,119.37,116.39,119.52,115.9,4.01M,2.44%,0.024371407
28-Oct-15,119.78,119.76,120.14,115.91,4.41M,0.34%,0.003434699
29-Oct-15,119.71,119.79,121.67,119.5,3.26M,-0.06%,-0.000584405
30-Oct-15,117.78,119.93,120.37,117.78,4.24M,-1.61%,-0.016122296
2-Nov-15,118.69,118.64,119.95,117.84,3.87M,0.77%,0.007726269
3-Nov-15,117.66,118.17,118.46,116.25,2.76M,-0.87%,-0.008678069
4-Nov-15,114.64,117.6,117.75,114.06,5.40M,-2.57%,-0.025667177
5-Nov-15,116.23,114.98,116.77,113.63,4.01M,1.39%,0.013869505
6-Nov-15,114.81,115.23,115.8,114.01,4.11M,-1.22%,-0.012217156
9-Nov-15,114.26,114.13,114.64,113.01,2.76M,-0.48%,-0.004790523
10-Nov-15,115.89,114.27,116.2,114.03,2.84M,1.43%,0.01426571
11-Nov-15,114.54,116.35,116.86,114.35,2.37M,-1.16%,-0.011648977
12-Nov-15,112.82,113.76,114.74,112.53,3.34M,-1.50%,-0.015016588
13-Nov-15,111.41,112.49,113.02,111.18,3.77M,-1.25%,-0.012497784
16-Nov-15,113.82,110.9,114.14,110.79,2.45M,2.16%,0.02163181
17-Nov-15,114.39,113.73,115.44,113.17,1.98M,0.50%,0.005007907
18-Nov-15,117.25,114.25,117.53,113.75,3.32M,2.50%,0.025002186
19-Nov-15,110.63,109.79,113.71,109.61,15.73M,-5.65%,-0.056460554
20-Nov-15,112.97,110.89,114.44,110.6,7.06M,2.12%,0.021151586
23-Nov-15,112.16,112.97,114.49,112.1,3.78M,-0.72%,-0.007170045
24-Nov-15,113.19,111.38,113.45,111.06,3.24M,0.92%,0.00918331
25-Nov-15,114.41,113.47,115.05,113,2.96M,1.08%,0.010778337
27-Nov-15,114.34,114.49,115.9,114.08,1.74M,-0.06%,-0.000611835
30-Nov-15,112.71,114.56,114.81,112.62,4.61M,-1.43%,-0.014255729
1-Dec-15,116.26,113.53,116.37,113.05,5.47M,3.15%,0.031496762
2-Dec-15,117.64,116.24,119.38,116.11,6.07M,1.19%,0.011869947
3-Dec-15,115,117.8,118.28,114.43,4.29M,-2.24%,-0.022441346
4-Dec-15,117.74,115.59,118.25,115.24,3.59M,2.38%,0.023826087
7-Dec-15,115.91,117.89,117.89,115.2,3.16M,-1.55%,-0.015542721
8-Dec-15,115.88,114.95,116.35,113.95,3.55M,-0.03%,-0.000258821
9-Dec-15,115.05,115.4,116.81,114.66,3.84M,-0.72%,-0.007162582
10-Dec-15,116.21,115.05,117.05,114.34,3.20M,1.01%,0.010082573
11-Dec-15,115.98,115.05,117.34,114.62,3.83M,-0.20%,-0.001979176
14-Dec-15,115.85,115.88,116.74,114.43,3.87M,-0.11%,-0.001120883
15-Dec-15,117.61,116.87,118.5,116.66,3.12M,1.52%,0.015192059
16-Dec-15,118.83,118.3,119.76,116.9,3.52M,1.04%,0.010373268
17-Dec-15,119.22,118.83,121.09,118.64,3.95M,0.33%,0.003281999
18-Dec-15,115.82,118.61,118.86,115.82,7.57M,-2.85%,-0.028518705
21-Dec-15,117.41,116.57,117.77,116,3.19M,1.37%,0.013728199
22-Dec-15,117.44,118.19,118.34,116.21,2.82M,0.03%,0.000255515
23-Dec-15,118.69,117.9,118.83,117.55,2.48M,1.06%,0.010643733
24-Dec-15,118.34,118.53,119.18,118.29,900.06K,-0.29%,-0.002948858
28-Dec-15,118.33,118.26,118.61,117.38,1.58M,-0.01%,-8.45023E-05
29-Dec-15,119.82,118.87,120.41,118.7,2.03M,1.26%,0.012591904
30-Dec-15,118.92,120.03,120.11,118.66,1.75M,-0.75%,-0.007511267
31-Dec-15,117.64,118.64,119.37,117.36,2.37M,-1.08%,-0.010763539
