Date,Price,Open,High,Low,Vol.,Change %,return
29-Feb-16,119.1,121.1,121.82,118.97,4.53M,-1.84%,-0.018379626
1-Mar-16,121.67,119.49,122.22,119.37,3.30M,2.16%,0.021578505
2-Mar-16,121.27,121.23,121.84,120.37,2.67M,-0.33%,-0.003287581
3-Mar-16,121.82,120.86,121.86,120.09,3.06M,0.45%,0.004535334
4-Mar-16,121.8,121.32,122.19,120.74,2.87M,-0.02%,-0.000164177
7-Mar-16,121.76,121.08,122.74,120.9,2.32M,-0.03%,-0.000328407
8-Mar-16,121.66,121.28,122.32,120.73,2.52M,-0.08%,-0.000821288
9-Mar-16,121.1,121.88,122.12,120.45,2.09M,-0.46%,-0.004602992
10-Mar-16,122.09,121.2,122.76,120.41,2.64M,0.82%,0.008175062
11-Mar-16,125.1,122.47,125.32,122.25,3.77M,2.47%,0.024653944
14-Mar-16,125.22,124.8,126.02,124.36,2.86M,0.10%,0.000959233
15-Mar-16,124.85,124.54,125.47,124.08,2.61M,-0.30%,-0.0029548
16-Mar-16,124.9,124.39,125.55,124.1,2.14M,0.04%,0.000400481
17-Mar-16,124.53,124.61,124.96,122.22,3.91M,-0.30%,-0.00296237
18-Mar-16,126.72,124.86,127.08,124.53,6.95M,1.76%,0.017586124
21-Mar-16,126.74,126.24,127,125.68,2.67M,0.02%,0.000157828
22-Mar-16,128.02,126.65,128.81,126.02,3.98M,1.01%,0.010099416
23-Mar-16,129.79,128.15,130.35,128.02,6.17M,1.38%,0.013825965
24-Mar-16,128.59,128.97,130.32,127.17,4.15M,-0.92%,-0.009245705
28-Mar-16,128.92,128.82,129.5,128.01,1.96M,0.26%,0.002566296
29-Mar-16,129.83,129.27,130.09,128.54,2.46M,0.71%,0.007058641
30-Mar-16,129.68,130.09,131.1,129.39,2.58M,-0.12%,-0.001155357
31-Mar-16,128.9,129.64,129.97,128.29,3.18M,-0.60%,-0.006014806
1-Apr-16,129.92,128.69,130.44,128.36,3.90M,0.79%,0.007913111
4-Apr-16,129.49,130.5,130.7,128.88,2.81M,-0.33%,-0.003309729
5-Apr-16,127.04,128.95,129.46,126.9,4.44M,-1.89%,-0.01892038
6-Apr-16,128.03,127.23,128.42,126.88,3.02M,0.78%,0.007792821
7-Apr-16,126.87,127.51,128.44,126.23,3.19M,-0.91%,-0.009060376
8-Apr-16,125.68,127.19,128.15,125.26,3.64M,-0.94%,-0.00937968
11-Apr-16,126.33,125.83,126.94,125.83,3.12M,0.52%,0.005171865
12-Apr-16,126.8,126.3,127.36,125.4,2.89M,0.37%,0.003720415
13-Apr-16,127.76,127.65,128.66,127.27,2.59M,0.76%,0.007570978
14-Apr-16,127.98,127.72,128.57,127.56,1.67M,0.17%,0.001721979
15-Apr-16,127.33,127.89,128.06,126.22,2.84M,-0.51%,-0.005078919
18-Apr-16,127.81,126.88,128.03,126.6,2.72M,0.38%,0.003769732
19-Apr-16,130.5,130.09,131.3,129.12,4.34M,2.10%,0.021046866
20-Apr-16,133.93,131.29,135.11,130.9,7.32M,2.63%,0.026283525
21-Apr-16,132.96,133.56,134,132.43,3.79M,-0.72%,-0.007242589
22-Apr-16,134.13,133.72,134.33,133.05,2.78M,0.88%,0.008799639
25-Apr-16,133.78,133.71,134.07,132.59,2.70M,-0.26%,-0.002609409
26-Apr-16,134.24,133.97,134.61,133,2.64M,0.34%,0.003438481
27-Apr-16,132.8,134.34,134.58,131.9,3.36M,-1.07%,-0.010727056
28-Apr-16,132.07,132.79,134.39,131.69,3.33M,-0.55%,-0.005496988
29-Apr-16,131.68,131.06,131.88,128.93,4.16M,-0.30%,-0.002952979
2-May-16,132.1,132.61,132.93,130.92,2.89M,0.32%,0.00318955
3-May-16,132.46,131.37,133.23,131.13,3.63M,0.27%,0.002725208
4-May-16,132.03,131.02,132.41,130.59,2.91M,-0.32%,-0.003246263
5-May-16,132.31,132.05,133.28,131.85,2.05M,0.21%,0.00212073
6-May-16,132.04,132.09,132.28,130.6,2.62M,-0.20%,-0.002040662
9-May-16,132.67,131.75,133.59,131.57,2.19M,0.48%,0.004771281
10-May-16,133.57,132.92,133.6,132.58,2.22M,0.68%,0.006783749
11-May-16,130.69,133.74,134,130.58,3.45M,-2.16%,-0.021561728
12-May-16,129.74,131,131.29,128.75,3.21M,-0.73%,-0.00726911
13-May-16,129,129.1,130.03,128.55,3.14M,-0.57%,-0.005703715
16-May-16,130.64,128.75,130.86,128.53,2.47M,1.27%,0.012713178
17-May-16,129.56,130.57,131.22,128.99,2.29M,-0.83%,-0.008266993
18-May-16,130.51,129.11,131.27,128.93,2.25M,0.73%,0.00733251
19-May-16,130,129.69,131.12,128.76,2.76M,-0.39%,-0.003907747
20-May-16,130.94,130.63,131.79,130.2,2.54M,0.72%,0.007230769
23-May-16,130.42,130.12,131.2,130.01,3.04M,-0.40%,-0.003971285
24-May-16,132.59,130.76,132.99,130.31,2.70M,1.66%,0.016638552
25-May-16,133.42,133.21,134.3,132.78,2.21M,0.63%,0.006259899
26-May-16,132.98,133.5,133.96,132.66,1.50M,-0.33%,-0.003297856
27-May-16,134,132.98,134.53,132.96,1.83M,0.77%,0.007670326
31-May-16,133.67,134.6,134.75,133.48,3.63M,-0.25%,-0.002462687
1-Jun-16,134.53,133.58,134.85,133.02,2.62M,0.64%,0.006433755
2-Jun-16,136.04,134.26,136.15,134.01,4.02M,1.12%,0.011224262
3-Jun-16,136.84,135.61,137.12,135.15,3.63M,0.59%,0.005880623
6-Jun-16,138.15,136.92,138.39,136.51,2.96M,0.96%,0.009573224
7-Jun-16,136.94,138.16,138.5,136.88,2.94M,-0.88%,-0.008758596
8-Jun-16,140.4,137.27,140.89,137,6.18M,2.53%,0.02526654
9-Jun-16,140.68,140.49,140.87,139.54,3.68M,0.20%,0.001994302
10-Jun-16,139.24,140.25,140.39,138.64,2.81M,-1.02%,-0.010235997
13-Jun-16,138.09,139,140.13,138.08,2.81M,-0.83%,-0.008259121
14-Jun-16,137.87,137.88,138.26,137.34,2.97M,-0.16%,-0.001593164
15-Jun-16,137.26,137.74,138.17,137.05,2.37M,-0.44%,-0.004424458
16-Jun-16,138.66,137.21,138.89,136.38,3.18M,1.02%,0.010199621
17-Jun-16,137.69,138.76,138.85,136.55,4.43M,-0.70%,-0.006995529
20-Jun-16,138.52,139.22,139.84,138.14,3.73M,0.60%,0.006028034
21-Jun-16,138.19,139.2,139.23,138.07,2.02M,-0.24%,-0.002382327
22-Jun-16,137.9,138.45,139.54,137.63,2.38M,-0.21%,-0.00209856
23-Jun-16,139.19,139.35,139.97,138.01,2.65M,0.94%,0.009354605
24-Jun-16,137.29,135.66,138.62,135.15,4.48M,-1.37%,-0.013650406
27-Jun-16,137.11,136.15,137.39,135.48,4.03M,-0.13%,-0.001311093
28-Jun-16,138.71,138.21,139.09,137.65,4.16M,1.17%,0.011669462
29-Jun-16,140.52,139.8,140.68,139.6,3.70M,1.30%,0.013048807
30-Jun-16,141.2,140.68,141.31,140.24,4.73M,0.48%,0.004839169
1-Jul-16,140.86,141.16,141.79,140.62,2.88M,-0.24%,-0.002407932
5-Jul-16,141.56,140.15,141.91,140.03,3.75M,0.50%,0.004969473
6-Jul-16,142.38,140.98,142.96,140.97,4.08M,0.58%,0.005792597
7-Jul-16,140.8,142.37,142.66,139.95,3.52M,-1.11%,-0.011097064
8-Jul-16,141.27,141.7,141.78,139.55,3.61M,0.33%,0.003338068
11-Jul-16,140.32,141.27,141.6,140.01,4.08M,-0.67%,-0.006724712
12-Jul-16,139.86,140.89,140.95,139.37,4.31M,-0.33%,-0.003278221
13-Jul-16,141.48,140.96,141.59,139.92,3.16M,1.16%,0.011583012
14-Jul-16,140.84,142.39,142.85,140.47,3.00M,-0.45%,-0.004523608
15-Jul-16,141.33,141.65,142.78,141.06,3.75M,0.35%,0.003479125
18-Jul-16,140.75,141.76,141.9,139.62,4.17M,-0.41%,-0.00410387
19-Jul-16,142.59,140.75,142.63,139.32,5.33M,1.31%,0.013072824
20-Jul-16,143.02,143.47,144.48,142.81,5.49M,0.30%,0.003015639
21-Jul-16,142.87,142.71,143.73,142.13,3.50M,-0.10%,-0.001048804
22-Jul-16,143.69,143.69,144.05,142.92,2.70M,0.57%,0.005739483
25-Jul-16,141.73,143.55,143.89,141.41,2.73M,-1.36%,-0.013640476
26-Jul-16,141.7,141.94,142.19,141.02,2.67M,-0.02%,-0.00021167
27-Jul-16,141.68,141.17,142.34,139.91,2.68M,-0.01%,-0.000141143
28-Jul-16,142.76,141.36,143.03,141.19,2.52M,0.76%,0.007622812
29-Jul-16,143.2,141.85,143.9,141.6,3.27M,0.31%,0.003082096
1-Aug-16,143.51,143.42,144.16,143.04,2.49M,0.22%,0.002164804
2-Aug-16,143.17,143.81,143.97,142.34,2.68M,-0.24%,-0.002369173
3-Aug-16,142.88,143.33,143.62,142.43,1.96M,-0.20%,-0.002025564
4-Aug-16,142.71,143.1,143.48,142.26,1.89M,-0.12%,-0.00118981
5-Aug-16,142.99,143.33,143.54,142.4,2.00M,0.20%,0.001962021
8-Aug-16,142.13,142.61,143.07,141.86,1.85M,-0.60%,-0.006014407
9-Aug-16,141.82,142.55,143.13,141.68,2.14M,-0.22%,-0.002181102
10-Aug-16,142.19,141.87,142.34,140.93,1.87M,0.26%,0.002608941
11-Aug-16,142.63,142.24,143.06,141.44,1.86M,0.31%,0.003094451
12-Aug-16,142.88,142.16,143.14,141.5,1.79M,0.18%,0.001752787
15-Aug-16,141.62,142.96,143.11,141.49,2.37M,-0.88%,-0.008818589
16-Aug-16,141.08,141.15,141.62,140.33,1.69M,-0.38%,-0.003813021
17-Aug-16,141.71,141.29,141.91,140.66,1.85M,0.45%,0.004465551
18-Aug-16,142.17,141.67,142.84,141.27,1.57M,0.32%,0.003246066
19-Aug-16,142.04,141.65,142.25,141.22,1.95M,-0.09%,-0.000914398
22-Aug-16,142.09,142.11,143,141.71,1.59M,0.04%,0.000352014
23-Aug-16,142.01,142.73,142.87,141.75,2.30M,-0.06%,-0.000563023
24-Aug-16,139.87,142,142.08,139.51,2.53M,-1.51%,-0.015069361
25-Aug-16,137.3,139.75,139.75,137.03,3.89M,-1.84%,-0.018374205
26-Aug-16,136.62,137.67,138.3,135.99,3.08M,-0.50%,-0.004952658
29-Aug-16,137.27,137.2,138.04,136.48,2.32M,0.48%,0.004757722
30-Aug-16,136.87,137.01,137.69,136.24,2.03M,-0.29%,-0.002913965
31-Aug-16,136.05,136.55,136.82,135.55,2.84M,-0.60%,-0.005991086
1-Sep-16,135.74,136.82,136.98,135.35,2.77M,-0.23%,-0.002278574
2-Sep-16,136.61,136.5,136.78,135.76,2.39M,0.64%,0.006409312
6-Sep-16,135.97,136.62,136.85,135.63,2.24M,-0.47%,-0.004684869
7-Sep-16,134.99,135,135.96,134.2,2.82M,-0.72%,-0.007207472
8-Sep-16,135.44,134.47,135.62,134.41,2.83M,0.33%,0.00333358
9-Sep-16,133.62,134.71,135.15,133.62,3.32M,-1.34%,-0.013437685
12-Sep-16,135.53,132.71,135.72,132.39,3.46M,1.43%,0.014294267
13-Sep-16,133.95,134.24,135.15,133.37,3.33M,-1.17%,-0.011657936
14-Sep-16,133.69,133.87,134.69,132.98,4.59M,-0.19%,-0.001941023
15-Sep-16,135.61,133.03,136.09,132.88,3.33M,1.44%,0.014361583
16-Sep-16,138.47,135.61,138.55,135.53,7.42M,2.11%,0.02108989
19-Sep-16,137.68,138.68,139.39,137.52,3.24M,-0.57%,-0.005705207
20-Sep-16,137.47,138.13,138.53,137.06,2.43M,-0.15%,-0.001525276
21-Sep-16,139.91,138.2,139.96,137.99,3.51M,1.77%,0.017749327
22-Sep-16,141.04,140.49,141.41,140.33,3.02M,0.81%,0.008076621
23-Sep-16,140.51,141.02,141.78,140.36,2.80M,-0.38%,-0.003757799
26-Sep-16,139.72,139.95,140.17,138.9,2.64M,-0.56%,-0.005622376
27-Sep-16,140.79,139.99,140.84,138.69,3.05M,0.77%,0.007658173
28-Sep-16,140.41,141.13,141.71,139.66,1.99M,-0.27%,-0.002699055
29-Sep-16,138.32,140.18,140.28,137.84,2.20M,-1.49%,-0.01488498
30-Sep-16,140,139.18,140.48,138.42,4.16M,1.21%,0.012145749
3-Oct-16,138.49,139.35,139.72,138.03,2.72M,-1.08%,-0.010785714
4-Oct-16,138.16,138.69,139.36,137.16,2.45M,-0.24%,-0.002382844
5-Oct-16,137.6,138.21,138.93,136.6,4.63M,-0.41%,-0.004053272
6-Oct-16,136.47,137.31,137.49,135.66,4.03M,-0.82%,-0.008212209
7-Oct-16,136.66,137.21,137.55,135.98,2.57M,0.14%,0.001392247
10-Oct-16,138.08,136.97,138.35,136.97,2.59M,1.04%,0.010390751
11-Oct-16,134.75,137.32,137.69,134.37,3.35M,-2.41%,-0.024116454
12-Oct-16,135.1,134.98,135.72,133.64,4.29M,0.26%,0.002597403
13-Oct-16,134.19,134.65,134.65,133.61,3.43M,-0.67%,-0.006735751
14-Oct-16,133.92,134.78,135.51,133.89,3.45M,-0.20%,-0.002012072
17-Oct-16,134.13,134.06,134.43,133.03,3.60M,0.16%,0.0015681
18-Oct-16,143.39,139.2,143.95,137.87,10.14M,6.90%,0.069037501
19-Oct-16,144.37,143.82,146.36,142.82,5.80M,0.68%,0.006834507
20-Oct-16,145.07,144.49,145.88,143.98,5.20M,0.48%,0.004848653
21-Oct-16,145.37,144.26,145.44,143.76,3.33M,0.21%,0.002067967
24-Oct-16,144.69,146,146.22,144.02,2.93M,-0.47%,-0.004677719
25-Oct-16,143.78,144.88,145.38,143.6,3.10M,-0.63%,-0.006289308
26-Oct-16,142.23,143.75,143.78,141.88,3.27M,-1.08%,-0.010780359
27-Oct-16,141.94,142.72,143.25,141.58,3.36M,-0.20%,-0.002038951
28-Oct-16,140.35,141.66,142.35,139.44,4.03M,-1.12%,-0.011201916
31-Oct-16,141.33,140.8,141.54,139.97,3.76M,0.70%,0.006982544
1-Nov-16,139.43,141.51,141.51,138.82,3.39M,-1.34%,-0.013443713
2-Nov-16,138.98,139.02,141.23,138.93,3.15M,-0.32%,-0.003227426
3-Nov-16,137.83,139.18,140.34,137.65,2.99M,-0.83%,-0.008274572
4-Nov-16,137.71,138.45,138.89,137.69,3.52M,-0.09%,-0.000870638
7-Nov-16,141.93,139.6,142.44,139.55,3.90M,3.06%,0.030644107
8-Nov-16,142.9,141.35,143.61,141,4.39M,0.68%,0.006834355
9-Nov-16,141.9,139.54,144.19,136.22,8.04M,-0.70%,-0.006997901
10-Nov-16,146.13,142.34,146.57,142,6.08M,2.98%,0.029809725
11-Nov-16,146.42,146.71,147.5,146.01,4.48M,0.20%,0.001984534
14-Nov-16,152.28,147.32,152.92,147.04,5.74M,4.00%,0.040021855
15-Nov-16,152.23,153.51,153.96,151.51,4.91M,-0.03%,-0.000328343
16-Nov-16,151.5,151.99,153,151.23,3.90M,-0.48%,-0.004795375
17-Nov-16,150.77,151.82,151.92,150.19,4.68M,-0.48%,-0.004818482
18-Nov-16,149.45,151.05,151.66,149.4,5.66M,-0.88%,-0.008755057
21-Nov-16,150.41,149.72,150.66,148.56,3.87M,0.64%,0.006423553
22-Nov-16,152.26,151.08,152.93,150.56,4.99M,1.23%,0.012299714
23-Nov-16,153.54,152.01,153.74,150.96,2.84M,0.84%,0.008406673
25-Nov-16,152.81,153.93,154.5,152.61,1.66M,-0.48%,-0.004754461
28-Nov-16,152.11,152.74,152.85,150,5.03M,-0.46%,-0.004580852
29-Nov-16,157.59,156.94,158.12,155.18,5.83M,3.60%,0.03602656
30-Nov-16,158.32,157.47,159.76,157.07,7.14M,0.46%,0.004632274
1-Dec-16,160.94,159.12,161.72,159.12,5.25M,1.65%,0.016548762
2-Dec-16,160.73,161,162.52,160.56,3.48M,-0.13%,-0.001304834
5-Dec-16,157.63,160.19,160.67,156.23,5.85M,-1.93%,-0.019287003
6-Dec-16,157.32,158.17,158.23,156.26,3.22M,-0.20%,-0.001966631
7-Dec-16,159.4,157.89,159.98,156.35,4.55M,1.32%,0.013221459
8-Dec-16,159.32,159.41,160.24,158,3.41M,-0.05%,-0.000501882
9-Dec-16,160.12,159.52,160.16,157.71,4.01M,0.50%,0.005021341
12-Dec-16,159.49,158.83,159.66,157.75,3.47M,-0.39%,-0.003934549
13-Dec-16,160.54,160.4,161.71,160.06,3.87M,0.66%,0.006583485
14-Dec-16,159.86,161.14,161.8,158.72,3.89M,-0.42%,-0.004235704
15-Dec-16,160.62,159.87,161.29,159.43,4.42M,0.48%,0.00475416
16-Dec-16,163.94,161.38,164,161.19,7.61M,2.07%,0.020669904
19-Dec-16,161.54,163.09,163.94,161.22,4.73M,-1.46%,-0.014639502
20-Dec-16,161.59,161.71,163.11,161.41,3.13M,0.03%,0.000309521
21-Dec-16,161.33,161.42,162.29,159.62,2.77M,-0.16%,-0.00160901
22-Dec-16,161.58,161.39,161.88,160.27,2.74M,0.15%,0.001549619
23-Dec-16,163.03,161.56,163.04,160.55,2.04M,0.90%,0.008973883
27-Dec-16,162.64,163.26,163.96,162.45,1.34M,-0.24%,-0.002392198
28-Dec-16,161.44,162.16,163.25,161.32,1.67M,-0.74%,-0.007378259
29-Dec-16,161.04,161.92,162.36,160.39,2.48M,-0.25%,-0.002477701
30-Dec-16,160.04,161.37,161.48,159.85,2.86M,-0.62%,-0.006209637
