Date,Price,Open,High,Low,Vol.,Change %
17-Apr-13,62.03,62.39,63.15,61.96,8.43M,-1.24%
18-Apr-13,59.69,59.39,60.75,58.03,14.01M,-3.77%
19-Apr-13,60.04,59.94,60.75,59.47,6.52M,0.59%
22-Apr-13,59.22,59.99,60.1,58.64,6.03M,-1.37%
23-Apr-13,58.54,59.47,59.66,58.12,6.29M,-1.15%
24-Apr-13,58.79,58.9,59.25,58.72,5.88M,0.43%
25-Apr-13,59.34,59.13,59.41,58.61,5.67M,0.94%
26-Apr-13,59.48,59.26,60.15,59.13,5.80M,0.24%
29-Apr-13,60.01,59.95,60.49,59.81,4.87M,0.89%
30-Apr-13,59.93,60.14,60.38,59.21,5.70M,-0.13%
1-May-13,59.72,59.96,60.44,59.3,4.90M,-0.35%
2-May-13,59.48,59.71,60.38,59.39,6.07M,-0.40%
3-May-13,58.92,59.79,60.03,58.87,5.15M,-0.94%
6-May-13,60.2,59.38,60.73,59.32,5.61M,2.17%
7-May-13,60.5,60.08,61.13,59.93,4.83M,0.50%
8-May-13,62.51,60.32,62.77,60.31,10.04M,3.32%
9-May-13,62.01,62.25,62.56,61.46,6.42M,-0.80%
10-May-13,62.91,62.04,62.99,61.81,5.02M,1.45%
13-May-13,62.39,62.67,62.8,62.26,3.49M,-0.83%
14-May-13,61.73,62.3,62.48,61.55,5.39M,-1.06%
15-May-13,61.61,61.52,62.28,61.16,6.81M,-0.19%
16-May-13,62.14,61.3,62.35,61.2,6.91M,0.86%
17-May-13,62.84,62.25,63.31,62.22,5.84M,1.13%
20-May-13,62.56,62.73,62.92,62.42,2.69M,-0.45%
21-May-13,62.87,62.57,63.03,62.45,3.25M,0.50%
22-May-13,62.28,62,63.27,61.53,6.32M,-0.94%
23-May-13,62.36,62.09,62.82,61.82,4.48M,0.13%
24-May-13,62.06,62.02,62.52,61.49,4.70M,-0.48%
28-May-13,63.34,62.49,63.58,62.4,5.34M,2.06%
29-May-13,63.35,63.32,63.55,62.81,5.01M,0.02%
30-May-13,64.66,63.43,64.9,63.02,5.67M,2.07%
31-May-13,62.63,64.45,64.84,62.6,5.89M,-3.14%
3-Jun-13,62.8,62.89,63,62.09,3.76M,0.27%
4-Jun-13,62.36,62.6,62.99,61.92,5.15M,-0.70%
5-Jun-13,61.75,63.01,63.11,61.65,5.38M,-0.98%
6-Jun-13,61.92,61.75,61.92,60.95,4.71M,0.28%
7-Jun-13,62.57,62.27,62.93,61.7,5.22M,1.05%
10-Jun-13,63.68,62.58,63.9,62.57,5.26M,1.77%
11-Jun-13,63.93,63.15,64.56,62.7,6.06M,0.39%
12-Jun-13,63.83,64.24,64.51,63.62,3.89M,-0.16%
13-Jun-13,64.15,63.7,64.21,63.15,4.38M,0.50%
14-Jun-13,63.8,64.13,64.45,63.59,3.12M,-0.55%
17-Jun-13,64.37,64.29,65.24,64.1,4.97M,0.89%
18-Jun-13,65.68,64.9,65.71,64.46,5.18M,2.04%
19-Jun-13,65.26,65.7,66.16,65.23,6.37M,-0.64%
20-Jun-13,63.8,64.8,64.82,63.65,5.75M,-2.24%
21-Jun-13,63.9,64.19,64.83,63.43,7.81M,0.16%
24-Jun-13,64.65,63.49,65.04,63.46,5.73M,1.17%
25-Jun-13,63.73,65.03,65.54,63.66,4.96M,-1.42%
26-Jun-13,64.78,64.03,65.06,64.02,4.85M,1.65%
27-Jun-13,66.09,65.06,66.19,64.96,4.49M,2.02%
28-Jun-13,65.48,65.62,66.13,65.04,6.87M,-0.92%
1-Jul-13,65.63,65.89,66.36,65.52,3.74M,0.23%
2-Jul-13,65.27,65.43,65.66,65.05,4.49M,-0.55%
3-Jul-13,65.54,64.96,65.84,64.65,2.28M,0.41%
5-Jul-13,66.17,65.96,66.19,65.27,2.36M,0.96%
8-Jul-13,67.56,66.95,67.58,66.36,6.20M,2.10%
9-Jul-13,67.97,68.02,68.45,67.29,4.28M,0.61%
10-Jul-13,67.69,68,68.75,67.61,4.38M,-0.41%
11-Jul-13,68.36,68.27,68.55,67.65,6.59M,0.99%
12-Jul-13,68,68.57,68.74,67.69,4.65M,-0.53%
15-Jul-13,67.62,68.13,68.19,67.46,3.81M,-0.56%
16-Jul-13,66.91,67.24,67.35,66.56,5.46M,-1.05%
17-Jul-13,66.23,67.01,67.44,65.92,8.90M,-1.02%
18-Jul-13,70.55,69.35,70.85,68.91,14.09M,6.52%
19-Jul-13,71.45,70.61,72.09,70.16,7.51M,1.28%
22-Jul-13,72.18,71.56,72.54,71.4,5.04M,1.02%
23-Jul-13,72.69,72.21,72.74,71.82,3.93M,0.71%
24-Jul-13,72.53,72.81,73.15,72.18,6.02M,-0.22%
25-Jul-13,72.62,72.08,72.62,71.7,3.84M,0.12%
26-Jul-13,72.21,72.13,72.59,71.56,3.83M,-0.56%
29-Jul-13,72.79,72.11,72.86,71.96,3.84M,0.80%
30-Jul-13,72.27,72.88,73.22,71.98,5.38M,-0.71%
31-Jul-13,72.85,72.47,73.66,72.47,5.96M,0.80%
1-Aug-13,73.16,73.23,73.52,72.9,3.25M,0.43%
2-Aug-13,72.26,73.03,73.03,71.93,3.62M,-1.23%
5-Aug-13,73.34,72.36,73.58,72.3,2.87M,1.49%
6-Aug-13,73.24,73.18,73.37,72.53,3.09M,-0.14%
7-Aug-13,72.92,73.18,73.4,72.62,2.81M,-0.44%
8-Aug-13,73.18,73.15,73.67,72.86,2.17M,0.36%
9-Aug-13,72.93,73.2,73.59,72.27,2.56M,-0.34%
12-Aug-13,72.39,72.41,72.59,72.01,3.04M,-0.74%
13-Aug-13,73.35,72.43,73.39,72.31,2.63M,1.33%
14-Aug-13,72.49,73.19,73.3,72.31,3.08M,-1.17%
15-Aug-13,71.4,71.99,72.62,71.37,3.40M,-1.50%
16-Aug-13,71.43,71.15,71.98,71,3.32M,0.04%
19-Aug-13,71.71,71.53,72.2,71.46,2.80M,0.39%
20-Aug-13,72.46,71.85,72.84,71.61,3.11M,1.05%
21-Aug-13,71.85,72.18,72.34,71.47,3.31M,-0.84%
22-Aug-13,71.97,72.04,72.74,71.83,2.96M,0.17%
23-Aug-13,72.54,72.01,72.72,71.91,3.22M,0.79%
26-Aug-13,72.38,72.64,72.92,72.28,2.80M,-0.22%
27-Aug-13,71.52,71.95,72.14,71.32,3.63M,-1.19%
28-Aug-13,71.54,71.4,72.16,71.35,3.30M,0.03%
29-Aug-13,72.44,71.34,72.83,71.15,5.24M,1.26%
30-Aug-13,71.74,72.46,72.81,71.49,4.19M,-0.97%
3-Sep-13,72.56,71.81,72.77,71.79,3.80M,1.14%
4-Sep-13,73.35,72.46,73.35,72.2,3.34M,1.09%
5-Sep-13,74.04,73.34,74.23,73.14,2.86M,0.94%
6-Sep-13,74.06,74.24,74.79,72.55,3.58M,0.03%
9-Sep-13,74.25,74.11,74.55,73.78,2.63M,0.26%
10-Sep-13,74.63,74.6,74.64,73.84,3.93M,0.51%
11-Sep-13,75.18,74.58,75.19,74.33,3.82M,0.74%
12-Sep-13,74.74,75.32,75.5,74.7,2.82M,-0.59%
13-Sep-13,74.48,74.92,75.25,74.12,3.42M,-0.35%
16-Sep-13,75.12,75.09,75.88,74.97,4.23M,0.86%
17-Sep-13,74.31,75.11,75.35,73.93,5.14M,-1.08%
18-Sep-13,73.04,74.15,74.19,72.44,7.73M,-1.71%
19-Sep-13,70.84,73.09,73.12,70.62,8.32M,-3.01%
20-Sep-13,70.57,70.55,71.75,70.4,9.09M,-0.38%
23-Sep-13,71.82,70.8,71.94,70.62,4.48M,1.77%
24-Sep-13,72.32,72.18,72.94,71.63,4.86M,0.70%
25-Sep-13,71.98,72.3,72.66,71.86,4.81M,-0.47%
26-Sep-13,72.16,72,72.81,71.92,2.41M,0.25%
27-Sep-13,71.99,71.7,72.11,71.5,3.55M,-0.24%
30-Sep-13,71.61,71.29,71.67,71.01,4.18M,-0.53%
1-Oct-13,72.58,71.74,72.94,71.65,4.33M,1.35%
2-Oct-13,72.57,72.24,72.63,72.07,2.71M,-0.01%
3-Oct-13,72.52,72.5,72.98,72.26,5.04M,-0.07%
4-Oct-13,72.99,72.5,73.14,72.23,4.30M,0.65%
7-Oct-13,72.17,72.59,72.7,72.16,4.79M,-1.12%
8-Oct-13,71.48,72,72.42,71.43,6.05M,-0.96%
9-Oct-13,71.38,71.71,71.88,71.17,4.46M,-0.14%
10-Oct-13,73.98,72.13,73.98,71.84,4.89M,3.64%
11-Oct-13,74.27,73.93,74.27,73.5,2.94M,0.39%
14-Oct-13,74.72,73.86,74.81,73.52,2.56M,0.61%
15-Oct-13,73.87,74.51,74.92,73.76,2.92M,-1.14%
16-Oct-13,75.19,74.5,75.49,74.38,4.37M,1.79%
17-Oct-13,71.37,71.77,72.88,71.05,21.81M,-5.08%
18-Oct-13,68.76,71.26,71.35,67.54,21.08M,-3.66%
21-Oct-13,68.2,68.65,68.77,67.09,11.50M,-0.81%
22-Oct-13,68.86,68.22,69.63,68.22,7.65M,0.97%
23-Oct-13,68.01,68.51,68.61,67.65,8.23M,-1.23%
24-Oct-13,67.61,68.01,68.39,67.18,6.35M,-0.59%
25-Oct-13,67.62,67.51,68.18,67.28,6.89M,0.01%
28-Oct-13,66.94,67.55,67.8,66.72,6.99M,-1.01%
29-Oct-13,68.08,66.88,68.14,66.85,5.86M,1.70%
30-Oct-13,68.01,68.12,68.67,67.77,4.36M,-0.10%
31-Oct-13,68.26,68.4,68.71,67.86,4.22M,0.37%
1-Nov-13,68.63,68.27,68.7,67.95,4.46M,0.54%
4-Nov-13,68.95,68.78,69.26,68.36,3.70M,0.47%
5-Nov-13,68.72,68.5,68.94,68.27,3.34M,-0.33%
6-Nov-13,70.29,68.87,71.02,68.8,5.49M,2.28%
7-Nov-13,69.76,70.9,70.98,69.66,4.50M,-0.75%
8-Nov-13,70.5,69.7,70.53,69.64,3.74M,1.06%
11-Nov-13,70.5,70.73,70.95,70.29,3.08M,0.00%
12-Nov-13,69.95,70.47,70.9,69.87,3.60M,-0.78%
13-Nov-13,71.01,69.95,71.13,69.81,3.88M,1.52%
14-Nov-13,71.44,71.34,71.6,70.94,3.58M,0.61%
15-Nov-13,71.87,71.13,71.96,71.09,3.87M,0.60%
18-Nov-13,71.68,71.97,72.1,71.5,3.26M,-0.26%
19-Nov-13,71.61,71.76,71.91,71.26,4.26M,-0.10%
20-Nov-13,71.98,71.88,72.86,71.66,5.03M,0.52%
21-Nov-13,72.91,72.39,73.68,72.37,4.37M,1.29%
22-Nov-13,73.74,72.91,73.75,72.8,3.19M,1.14%
25-Nov-13,74.07,74,74.66,73.79,3.77M,0.45%
26-Nov-13,74.52,74.21,74.99,74.05,4.64M,0.61%
27-Nov-13,74.36,74.67,74.93,74.08,3.64M,-0.21%
29-Nov-13,74.48,74.59,74.93,74.23,2.03M,0.16%
2-Dec-13,74.16,73.64,74.45,73.64,4.28M,-0.43%
3-Dec-13,73.73,74.14,74.14,72.92,5.16M,-0.58%
4-Dec-13,73.65,73.02,74.41,72.54,5.56M,-0.11%
5-Dec-13,72.75,73.32,73.68,72.54,4.11M,-1.22%
6-Dec-13,73.5,73.23,73.72,72.84,3.89M,1.03%
9-Dec-13,73.72,73.5,74.31,73.43,3.99M,0.30%
10-Dec-13,74.05,73.7,74.41,73.68,3.74M,0.45%
11-Dec-13,72.14,74.08,74.1,71.9,7.30M,-2.58%
12-Dec-13,71.01,72.19,72.57,70.91,5.82M,-1.57%
13-Dec-13,70.48,71.2,71.86,70.46,4.74M,-0.75%
16-Dec-13,71.06,70.73,71.38,70.53,4.37M,0.82%
17-Dec-13,70.73,71.22,71.22,70.2,4.28M,-0.46%
18-Dec-13,72.38,71.03,72.47,70.7,4.98M,2.33%
19-Dec-13,72.39,72.17,72.53,71.67,4.36M,0.01%
20-Dec-13,73.35,72.63,73.73,72.62,7.51M,1.33%
23-Dec-13,74.35,73.84,74.59,73.71,3.27M,1.36%
24-Dec-13,74.13,74.2,74.42,73.92,1.25M,-0.30%
26-Dec-13,74.85,74.44,74.97,74.28,2.12M,0.97%
27-Dec-13,74.69,75,75.32,74.58,2.86M,-0.21%
30-Dec-13,74.78,74.85,75.04,74.31,1.98M,0.12%
31-Dec-13,75.3,75,75.54,74.63,2.28M,0.70%
