Date,Price,Open,High,Low,Vol.,Change %
26-Apr-11,47.35,48.12,48.75,46.93,10.52M,-0.75%
27-Apr-11,48.21,47.52,48.3,46.88,10.51M,1.82%
28-Apr-11,49.1,48.19,49.1,48.06,7.92M,1.85%
29-Apr-11,49.23,48.95,49.4,48.67,9.55M,0.26%
2-May-11,49.88,49.4,50.2,49.23,9.86M,1.32%
3-May-11,49.68,49.68,50.01,49.41,5.88M,-0.40%
4-May-11,49.56,49.55,49.77,48.96,7.56M,-0.24%
5-May-11,49.58,49.44,50.15,49.02,7.40M,0.04%
6-May-11,50.12,50.06,50.25,49.65,6.30M,1.09%
9-May-11,50.47,49.75,50.91,49.75,5.67M,0.70%
10-May-11,50.51,50.72,50.98,50.19,5.64M,0.08%
11-May-11,50.02,50.5,50.6,49.52,6.20M,-0.97%
12-May-11,50.08,50.01,50.36,49.07,5.31M,0.12%
13-May-11,49.95,50.91,51.46,49.76,11.10M,-0.26%
16-May-11,50.17,49.56,50.73,49.38,6.02M,0.44%
17-May-11,49.99,49.86,50.7,49.7,7.23M,-0.36%
18-May-11,50.61,49.86,50.69,49.75,7.15M,1.24%
19-May-11,50.55,50.75,50.78,50.18,6.11M,-0.12%
20-May-11,49.74,50.47,50.75,49.73,10.83M,-1.60%
23-May-11,49.16,49.44,49.47,48.65,6.74M,-1.17%
24-May-11,47.96,49.16,49.18,47.8,9.57M,-2.44%
25-May-11,47.87,47.7,48.32,47.58,9.45M,-0.19%
26-May-11,47.7,47.67,47.89,46.97,11.92M,-0.36%
27-May-11,48.3,47.9,48.31,47.59,6.04M,1.26%
31-May-11,48.95,48.66,48.95,48.35,6.41M,1.35%
1-Jun-11,48.35,48.7,48.99,48.25,6.61M,-1.23%
2-Jun-11,49.39,48.6,49.49,48.28,8.26M,2.15%
3-Jun-11,48.85,48.6,49.31,48.46,7.95M,-1.09%
6-Jun-11,48.15,48.69,48.81,48.01,5.19M,-1.43%
7-Jun-11,47.97,48.55,48.84,47.97,4.54M,-0.37%
8-Jun-11,48.2,47.98,48.5,47.57,6.56M,0.48%
9-Jun-11,50.6,48.55,50.61,48.36,11.53M,4.98%
10-Jun-11,49.41,50.34,50.36,49.16,8.55M,-2.35%
13-Jun-11,49.11,49.62,49.96,49.07,6.36M,-0.61%
14-Jun-11,49.6,49.4,50,49.23,6.99M,1.00%
15-Jun-11,49.35,49.22,49.95,48.93,8.99M,-0.50%
16-Jun-11,49.66,49.27,49.85,48.7,9.10M,0.63%
17-Jun-11,49.96,50.1,50.39,49.72,9.68M,0.60%
20-Jun-11,51.27,49.79,51.65,49.65,8.99M,2.62%
21-Jun-11,52.22,51.61,52.25,51.27,9.78M,1.85%
22-Jun-11,51.78,51.98,52.64,51.72,7.00M,-0.84%
23-Jun-11,51.15,51.01,51.3,50.04,9.98M,-1.22%
24-Jun-11,50.46,51.25,51.39,50.22,7.40M,-1.35%
27-Jun-11,51.03,50.32,51.25,50.12,4.55M,1.13%
28-Jun-11,51.77,51.34,51.98,51.02,5.96M,1.45%
29-Jun-11,51.54,51.81,51.88,51.06,5.63M,-0.44%
30-Jun-11,51.58,51.75,52.04,51.42,6.39M,0.08%
1-Jul-11,53.13,51.84,53.27,51.56,8.15M,3.01%
5-Jul-11,52.85,53.08,53.11,52.27,4.82M,-0.53%
6-Jul-11,53.13,52.85,53.22,52.55,5.32M,0.53%
7-Jul-11,52.63,53.28,53.5,51.97,7.56M,-0.94%
8-Jul-11,52.08,52,52.32,51.54,6.93M,-1.05%
11-Jul-11,50.94,51.38,51.54,50.74,6.04M,-2.19%
12-Jul-11,51.41,50.74,52.03,50.73,6.63M,0.92%
13-Jul-11,51.73,51.55,52.63,51.55,4.87M,0.62%
14-Jul-11,52.27,51.81,52.56,51.79,7.17M,1.04%
15-Jul-11,51.97,52.47,52.59,51.68,7.03M,-0.57%
18-Jul-11,51.95,51.6,52.2,51.05,7.26M,-0.04%
19-Jul-11,51.45,51.37,51.76,49.95,13.95M,-0.96%
20-Jul-11,51.51,51.76,51.88,50.97,7.75M,0.12%
21-Jul-11,52.15,51.92,52.9,51.69,7.83M,1.24%
22-Jul-11,52.75,52.52,52.87,52.13,5.72M,1.15%
25-Jul-11,51.63,52.48,52.83,51.5,6.53M,-2.12%
26-Jul-11,51.26,51.89,52.18,51.16,5.67M,-0.72%
27-Jul-11,49.89,50.57,50.94,49.71,10.58M,-2.67%
28-Jul-11,49.92,49.84,50.89,49.79,7.70M,0.06%
29-Jul-11,49.63,49.1,50.09,48.11,10.76M,-0.58%
1-Aug-11,48.02,50.28,50.36,45.69,23.23M,-3.24%
2-Aug-11,46.98,47.69,48.44,46.76,10.06M,-2.17%
3-Aug-11,47.18,46.99,47.29,45.97,8.30M,0.43%
4-Aug-11,45.07,46.59,46.71,45.02,10.15M,-4.47%
5-Aug-11,45.56,45.58,46.22,44.25,14.31M,1.09%
8-Aug-11,41.93,43.3,44.42,41.74,16.74M,-7.97%
9-Aug-11,44.73,42.33,44.8,41.81,19.96M,6.68%
10-Aug-11,41.85,44.07,44.27,41.67,12.69M,-6.44%
11-Aug-11,43.93,41.55,44.42,41.27,13.92M,4.97%
12-Aug-11,44.81,43.79,45.34,43.79,9.50M,2.00%
15-Aug-11,45.94,45.19,46.02,44.98,8.31M,2.52%
16-Aug-11,45.5,45.78,45.89,44.65,10.04M,-0.96%
17-Aug-11,45.53,45.68,46.21,45.13,4.92M,0.07%
18-Aug-11,43.89,44.38,44.66,43.39,9.90M,-3.60%
19-Aug-11,43.32,43.14,44.24,42.98,8.88M,-1.30%
22-Aug-11,43.61,44.17,44.3,43.29,7.16M,0.67%
23-Aug-11,44.87,43.8,44.98,43.12,9.08M,2.89%
24-Aug-11,45.91,44.63,46,44.39,6.29M,2.32%
25-Aug-11,45.09,46.27,46.4,44.83,5.89M,-1.79%
26-Aug-11,45.72,44.35,46.08,43.51,6.01M,1.40%
29-Aug-11,46.76,46.24,46.83,45.97,4.04M,2.27%
30-Aug-11,47.28,46.54,47.61,46.2,6.00M,1.11%
31-Aug-11,47.52,47.74,48.49,47.01,6.52M,0.51%
1-Sep-11,47.18,47.58,48.38,47.12,6.49M,-0.72%
2-Sep-11,45.73,45.79,46.76,45.69,5.10M,-3.07%
6-Sep-11,45.71,44.62,45.81,44.09,6.80M,-0.04%
7-Sep-11,47.21,46.47,47.45,46.19,6.82M,3.28%
8-Sep-11,47.2,46.75,48,46.65,7.44M,-0.02%
9-Sep-11,45.52,46.6,46.94,45.28,9.08M,-3.56%
12-Sep-11,46.26,44.49,46.33,44.44,8.22M,1.63%
13-Sep-11,47.99,46.38,48.22,46.32,11.93M,3.74%
14-Sep-11,48.68,48.31,49.41,47,10.11M,1.44%
15-Sep-11,50.54,49.11,50.74,48.6,11.33M,3.82%
16-Sep-11,50.76,51.07,51.18,49.34,11.79M,0.44%
19-Sep-11,49.95,49.66,50.18,49.39,8.96M,-1.60%
20-Sep-11,49.83,50.04,51.24,49.34,8.44M,-0.24%
21-Sep-11,48.01,49.92,50.41,47.98,7.00M,-3.65%
22-Sep-11,47.09,46.75,47.67,46.33,10.07M,-1.92%
23-Sep-11,47.6,46.8,47.88,46.48,7.13M,1.08%
26-Sep-11,48.81,48.13,48.84,47.58,7.15M,2.54%
27-Sep-11,49.45,49.61,50.39,48.86,8.03M,1.31%
28-Sep-11,47.64,49.27,49.52,47.56,7.34M,-3.66%
29-Sep-11,46.58,48.35,48.74,45.79,9.15M,-2.23%
30-Sep-11,46.12,46.08,47.23,45.61,10.49M,-0.99%
3-Oct-11,42.92,45.77,46.22,42.87,12.72M,-6.94%
4-Oct-11,42.78,42.11,42.84,41.32,13.77M,-0.33%
5-Oct-11,44.45,43.54,44.68,42.84,8.46M,3.90%
6-Oct-11,44.94,44.62,45.15,43.98,5.80M,1.10%
7-Oct-11,44.89,45,45.45,44.45,5.96M,-0.11%
10-Oct-11,46.52,45.52,46.52,45.51,4.75M,3.63%
11-Oct-11,46.64,46.38,46.82,45.89,4.64M,0.26%
12-Oct-11,46.38,47.21,47.66,46.37,7.27M,-0.56%
13-Oct-11,46.53,46.02,46.62,45.67,5.03M,0.32%
14-Oct-11,47.22,47.22,47.35,46.53,6.07M,1.48%
17-Oct-11,46.6,46.87,47.61,46.46,5.95M,-1.31%
18-Oct-11,45.34,44.24,45.91,42.86,23.93M,-2.70%
19-Oct-11,46.45,45.4,47.42,45.21,12.25M,2.45%
20-Oct-11,46.88,46.68,46.99,45.94,7.99M,0.93%
21-Oct-11,47.92,47.43,48.5,47.31,9.22M,2.22%
24-Oct-11,49.03,48.21,49.24,48,7.15M,2.32%
25-Oct-11,48.76,47.67,49.3,47.67,7.48M,-0.55%
26-Oct-11,48.76,49.43,49.48,48.13,10.39M,0.00%
27-Oct-11,49.18,49.92,50,48.81,10.03M,0.86%
28-Oct-11,48.85,49.17,49.35,48.19,6.38M,-0.67%
31-Oct-11,47.99,48.38,48.95,47.96,6.16M,-1.76%
1-Nov-11,46.22,46.81,47.1,45.95,11.13M,-3.69%
2-Nov-11,46.36,47,47,46.07,7.86M,0.30%
3-Nov-11,46.18,46.8,46.88,45.8,6.72M,-0.39%
4-Nov-11,45.58,46.07,46.1,45.08,8.01M,-1.30%
7-Nov-11,45.17,45.45,45.74,44.8,7.92M,-0.90%
8-Nov-11,46.15,45.29,46.27,45.08,7.09M,2.17%
9-Nov-11,45.54,45.22,46.1,45.13,6.42M,-1.32%
10-Nov-11,46.13,46.06,46.3,45.44,5.48M,1.30%
11-Nov-11,47.13,46.62,47.51,46.49,5.10M,2.17%
14-Nov-11,46.94,46.93,47.31,46.66,4.73M,-0.40%
15-Nov-11,46.55,46.8,46.97,46.15,4.91M,-0.83%
16-Nov-11,44.91,45.99,46.29,44.84,8.05M,-3.52%
17-Nov-11,44.52,44.99,45.27,44.05,8.15M,-0.87%
18-Nov-11,44.55,44.61,44.74,44.14,5.97M,0.07%
21-Nov-11,44.44,43.74,44.75,43.74,6.66M,-0.25%
22-Nov-11,44.42,44.33,44.99,43.98,4.76M,-0.05%
23-Nov-11,43.56,43.96,44.1,43.42,5.52M,-1.94%
25-Nov-11,43.67,43.55,44.23,43.47,2.99M,0.25%
28-Nov-11,45.03,44.46,45.49,44.39,8.83M,3.11%
29-Nov-11,45.88,45.31,46.19,45.09,6.46M,1.89%
30-Nov-11,48.77,47.36,48.88,46.99,11.70M,6.30%
1-Dec-11,48.52,48.59,49.06,48.4,7.02M,-0.51%
2-Dec-11,48.23,48.49,49,48.03,7.64M,-0.60%
5-Dec-11,48.27,48.84,49.5,47.91,8.14M,0.08%
6-Dec-11,48.29,48.36,48.67,48.08,8.31M,0.04%
7-Dec-11,49.34,47.99,49.7,47.82,10.20M,2.17%
8-Dec-11,48.16,49.23,49.55,47.98,8.64M,-2.39%
9-Dec-11,48.91,48.21,49.08,48.12,5.71M,1.56%
12-Dec-11,48.2,48.71,49,47.94,4.95M,-1.45%
13-Dec-11,47.93,48.44,49.3,47.7,5.27M,-0.56%
14-Dec-11,47.76,47.86,48.3,47.63,7.51M,-0.35%
15-Dec-11,48.52,47.88,48.8,47.88,9.35M,1.59%
16-Dec-11,49,49.02,49.5,48.71,10.21M,0.99%
19-Dec-11,48.97,48.92,49.56,48.84,5.88M,-0.06%
20-Dec-11,49.82,49.42,49.94,49.36,6.05M,1.74%
21-Dec-11,49.99,49.83,50,49.55,6.69M,0.34%
22-Dec-11,50.73,49.89,50.93,49.85,4.63M,1.48%
23-Dec-11,51.35,50.95,51.5,50.69,3.90M,1.22%
27-Dec-11,51.35,51.35,51.71,51.09,3.00M,0.00%
28-Dec-11,50.71,51.35,51.5,50.66,2.96M,-1.25%
29-Dec-11,51.18,50.93,51.57,50.89,3.77M,0.93%
30-Dec-11,50.68,51.06,51.18,50.68,2.21M,-0.98%
